"Gene","Log2.MeanExpression.inAllSamples","logFC","FoldChange","pValue","FDR"
"PRDX2",6.52988816813226,2.13365115621867,4.38826653880617,0.15174845093628,0.725006277864679
"DMC1",0.929016053958582,-1.63377950705053,-3.10324909867598,0.151783525333573,0.725006277864679
"ZFPM1",4.86266856636719,-1.32778313492039,-2.51016662741633,0.151891083016905,0.725006277864679
"PROM1",0.873579467002976,5.57524932340511,47.6779177015685,0.15196498185133,0.725006277864679
"RNASEK",1.62472041344686,0.932378470269914,1.90841968185545,0.151967289367862,0.725006277864679
"TMEM86B",3.68067060718052,0.860248463908321,1.81535092718562,0.151973666978805,0.725006277864679
"ZSWIM4",2.67336139664664,0.993165231393304,1.99054740733207,0.152111507311352,0.725006277864679
"LINC00888",2.21743210340135,-0.845278813741365,-1.79661192356877,0.152181435815704,0.725006277864679
"LPIN3",-1.356689772676,-6.68479888944702,-102.878584621793,0.152206520238798,0.725006277864679
"CHST7",0.430964317444179,1.31451347777374,2.48718440820123,0.152256758119187,0.725006277864679
"LOC101927765",0.743916478057346,1.11853505054108,2.1712638484218,0.152264458350308,0.725006277864679
"ADSSL1",0.816808442461171,-1.92240489690104,-3.79054396121308,0.152303888803112,0.725006277864679
"FZD3",-0.327519907880371,-2.17187982497189,-4.50610154468436,0.152327935117865,0.725006277864679
"INTU",0.13183644638159,-2.32102232895947,-4.99686183972141,0.15235134834329,0.725006277864679
"NEGR1",-0.724807528892615,6.55960464136943,94.3273767277974,0.152389265602491,0.725006277864679
"LOX",-0.213051682887288,-2.48010198303161,-5.57936905288041,0.152402902026645,0.725006277864679
"PTGIR",2.50524304977817,-2.63181732812365,-6.19806260862087,0.152629465591571,0.725006277864679
"CAT",7.50637279232969,1.6020900116954,3.03582790944987,0.152678434299189,0.725006277864679
"KLF2",5.76819994300533,-1.25104791832356,-2.38014244642484,0.152697677956633,0.725006277864679
"MAP10",-0.0870484775860484,1.70244783568082,3.25452689309332,0.152727901974914,0.725006277864679
"INO80D",5.77394426694857,0.679221531226722,1.60127548428326,0.152764984788841,0.725006277864679
"RCSD1",4.27244850310281,1.6114088764269,3.05550083742633,0.152810815212844,0.725006277864679
"ADI1",5.01051917963781,-0.705077302139919,-1.63023201316611,0.152996823782118,0.725006277864679
"AMT",3.16986266904336,0.866214568793592,1.82287365301916,0.153008221194932,0.725006277864679
"PIK3IP1",4.62181441042593,1.08541505590174,2.12198587929096,0.153026578876445,0.725006277864679
"KBTBD11",1.86277373177438,1.92381423528139,3.79424867295508,0.153081739063223,0.725006277864679
"ZBTB5",5.23590315582514,0.904890397859404,1.87240224229066,0.153170100017982,0.725006277864679
"KATNB1",5.12905238120632,0.896390473548035,1.86140304646493,0.153228465143438,0.725006277864679
"CFAP44",3.33868240253156,-1.04423598433463,-2.06227394001985,0.153248802369708,0.725006277864679
"N4BP2L2-IT2",2.57394215223457,-1.13426742550681,-2.19507072725271,0.153306609902561,0.725006277864679
"GFI1B",5.59624017460231,-1.51493414962573,-2.85785783243863,0.153376787533241,0.725006277864679
"CNPY2",4.36515355305378,-0.732889167692462,-1.6619640410507,0.153491190379853,0.725006277864679
"BAK1",4.23169853647262,0.591884594413987,1.5072143380542,0.153640471596013,0.725006277864679
"TFPI",4.12470327429879,1.52413996639008,2.87615208869359,0.153645409845429,0.725006277864679
"RTN1",-0.578485654550334,-7.81949879775688,-225.893476459819,0.153653187435153,0.725006277864679
"ZNF610",-0.652021881897144,-2.25998157939948,-4.78985366033652,0.1536571560765,0.725006277864679
"TMEM199",3.59758851674992,0.659995560319834,1.58007776126415,0.153792869982806,0.725006277864679
"NEURL1",-0.468174295614576,-1.88244260337774,-3.68698769961776,0.1538278492336,0.725006277864679
"DERL2",4.73847107691094,0.675840483881665,1.59752718751081,0.153855209287957,0.725006277864679
"CCDC125",3.3195830730933,0.935366730885206,1.91237669665459,0.153877213240656,0.725006277864679
"MS4A4A",-1.38505990883948,-2.47609081287194,-5.56387810350608,0.153880746431184,0.725006277864679
"FMNL1",7.65981161521004,0.913173200348319,1.88318299790774,0.15393577698352,0.725006277864679
"BCL6",4.02384061615352,1.32985364126336,2.51377171862825,0.153991287637918,0.725006277864679
"DHRS3",4.03206861598653,-1.29894333755056,-2.46048605098869,0.154047721264393,0.725006277864679
"CELSR2",0.596697742737895,-1.5556112535776,-2.9395824706062,0.154058897005377,0.725006277864679
"DSEL",1.71693416581836,-1.99925548539608,-3.99793629974614,0.154105467308067,0.725006277864679
"GET4",5.32696291652757,0.6051576045904,1.52114491886896,0.154155558670541,0.725006277864679
"F11R",6.26467366528427,1.07942384227574,2.1131919837909,0.154239319386812,0.725006277864679
"COL6A6",1.94875744254686,-5.87195021446091,-58.564325746214,0.154241466408268,0.725006277864679
"MYADM",6.35298935995477,1.34397891121738,2.5385046648459,0.154407812138602,0.725006277864679
"ZNF587B",3.65200538709213,0.723023709194609,1.65063794332266,0.154424125953283,0.725006277864679
"PMAIP1",5.78228855565125,0.89561570704121,1.8604036907266,0.15443775815027,0.725006277864679
"TICRR",3.42249079651588,-1.11783028533922,-2.17020343200784,0.154441310435453,0.725006277864679
"MIR3654",4.35438700411992,0.595836597758886,1.51134874053899,0.154447912340167,0.725006277864679
"HDAC2",6.19133264386913,-0.624509520679366,-1.54168660238857,0.154456208146039,0.725006277864679
"GLYCTK-AS1",-0.519374493607114,-2.25405680324692,-4.77022330367709,0.154501821555164,0.725006277864679
"OCRL",4.2210393938171,0.640255589901389,1.55860525958339,0.154607227904047,0.725006277864679
"SLC7A11",2.11081933366653,1.32644510309733,2.50783964513338,0.154638043528341,0.725006277864679
"SMDT1",4.55599108230943,0.623507204410913,1.54061588345144,0.154663512019303,0.725006277864679
"ZMYND8",6.00765348436358,-0.776527062016207,-1.71300226856688,0.154670659850645,0.725006277864679
"LINC00998",2.6777279560389,-0.899764367445202,-1.86576122706049,0.154705739330378,0.725006277864679
"UMPS",3.29036592320739,-0.778013437201059,-1.71476804447156,0.154710279059491,0.725006277864679
"GGPS1",2.3123680931667,-0.926119865780581,-1.90015863316441,0.154749242110742,0.725006277864679
"LRRC8D",3.48159404039238,-1.15187881452492,-2.22203080028257,0.154757820391329,0.725006277864679
"INHBA",-1.32855595171745,5.26420997290582,38.4313026460667,0.154764868399588,0.725006277864679
"RAP1GAP",1.87628287623685,2.15382847466644,4.45007137165982,0.15481100875642,0.725006277864679
"PMM2",2.80297647157947,-0.823074154323323,-1.76917180350935,0.154818787991995,0.725006277864679
"CENPQ",1.73194379078188,-0.873270091815932,-1.83181028013219,0.154888314253846,0.725006277864679
"EPB42",4.65046713547714,2.38393775198893,5.21959457587586,0.15497055275559,0.725006277864679
"RRAGA",4.16786995851862,0.760468333413603,1.69404046164085,0.155060971973542,0.725006277864679
"CDK11A",4.65137895403577,0.544858480844776,1.45887723069649,0.155150609983785,0.725006277864679
"IST1",7.10784819822021,0.775261897041783,1.71150071736162,0.155176231030923,0.725006277864679
"TNFRSF10C",-0.447281747085807,-2.07401310011521,-4.2105628518714,0.155265348944626,0.725006277864679
"RASGEF1B",2.96694063083494,1.23200163649639,2.34892660689042,0.155298632697734,0.725006277864679
"TMEM251",1.16513298373081,-1.06508388729389,-2.09229153493647,0.155335482555039,0.725006277864679
"RQCD1",5.54936621109032,0.583901062077127,1.4988968060728,0.15543917645123,0.725006277864679
"AKR7A2",4.21414337573795,-0.903017960874325,-1.86997367565025,0.155461477774244,0.725006277864679
"RCOR2",-0.522906275022439,-6.64066301855131,-99.778910999504,0.15550717548002,0.725006277864679
"FLJ23867",1.17102911901955,1.48685534004641,2.80277384814656,0.155559770008607,0.725006277864679
"S100A16",-0.686105841026717,3.07284841190042,8.41433006942334,0.155566634371891,0.725006277864679
"CCDC146",0.725962403964096,-1.70217249995549,-3.25390583181953,0.155579399581576,0.725006277864679
"RRP1",3.71085278276428,-0.976113959459767,-1.96715952918099,0.155675972091733,0.725006277864679
"TRADD",2.54196659075439,-0.978412805281625,-1.97029657559186,0.155741823726166,0.725006277864679
"DHX29",5.35933291466071,-0.517686304581841,-1.43165741192692,0.155743416438536,0.725006277864679
"RRAS2",0.909600953478101,-2.25027299580945,-4.75772866211242,0.155837576545427,0.725006277864679
"ATG4D",4.92823828906517,0.781923356886177,1.71942162585754,0.156031570712341,0.725006277864679
"CACNA1I",-0.721864361879369,2.02329704565968,4.06511747871179,0.156057247548195,0.725006277864679
"GART",5.18603052550494,-0.864695811639107,-1.82095568310659,0.156070711137929,0.725006277864679
"RHOG",6.03701619346231,1.0998086833491,2.14326268688172,0.156125234713121,0.725006277864679
"MIR324",0.5603767855811,1.74420409029882,3.35009983709815,0.156153683415612,0.725006277864679
"IL9R",0.031097462390931,3.79339652295703,13.8652000119128,0.156282895935466,0.725006277864679
"ZNF267",3.77976028677522,1.10713898415689,2.15418026852704,0.156329349897674,0.725006277864679
"C12orf10",4.11960161810556,0.564587475556483,1.47896455342814,0.156345228684363,0.725006277864679
"C1orf53",-0.948274328862815,-1.98421118081022,-3.95646276771795,0.156385616395854,0.725006277864679
"CYTH4",4.47895787671207,1.27180394798271,2.41463302918453,0.156414731718694,0.725006277864679
"PECR",-0.262489748787437,-2.02367431986914,-4.06618067258764,0.156476621567973,0.725006277864679
"HOXB7",-1.94440396028566,6.24014241085733,75.5909916773245,0.156530050355475,0.725006277864679
"PDSS1",1.66907765090463,-0.853398844202078,-1.80675244195225,0.156588780967363,0.725006277864679
"ZCCHC8",5.28785263012416,0.998771973155316,1.99829831765151,0.156645164766079,0.725006277864679
"TMEM11",3.74675061186194,0.793076727551731,1.73276586487905,0.156702650616934,0.725006277864679
"FAM65A",5.96774162312712,1.08288888659973,2.11827351802207,0.156713941279006,0.725006277864679
"DFFB",2.65670442765146,-1.36523624020251,-2.57618507280565,0.15671520375351,0.725006277864679
"FRAS1",-0.251320871773886,-5.56691977497282,-47.4034374647919,0.156719066901845,0.725006277864679
"LAMB2",3.15866843365895,-2.71324013153529,-6.55792831445653,0.156748097991171,0.725006277864679
"TOR4A",3.90065514243253,-0.978760450905872,-1.97077141434714,0.156809839053243,0.725006277864679
"PADI4",2.80894405700905,1.27520896695816,2.42033872666931,0.156817528681225,0.725006277864679
"P2RY12",-0.402732760756811,-1.43351421807921,-2.70103852664655,0.156825361360532,0.725006277864679
"GNRH1",1.96283042395366,1.42343992221604,2.68224295708004,0.156834462723208,0.725006277864679
"RPP40",0.79597523368004,-1.56184448503453,-2.95231055060574,0.156892903769405,0.725006277864679
"TNNI2",-0.831358263733594,1.84201399882681,3.58510158523625,0.156916055806094,0.725006277864679
"FILIP1L",-0.491152005538774,-1.5763814787666,-2.98220922789333,0.156988452885711,0.725006277864679
"PLS3",-1.02100617626725,-3.66403740862914,-12.6760856574566,0.156992620081443,0.725006277864679
"PYGM",1.05462267725862,-1.24939182895408,-2.37741181592078,0.157003249705434,0.725006277864679
"PAWR",-1.02777578825712,-3.92861126052225,-15.2275428657553,0.157030030906985,0.725006277864679
"ACOX3",2.38885729152064,-0.877666555243086,-1.83740104618513,0.157039338673445,0.725006277864679
"CLSTN3",5.08363603288461,0.878956024299817,1.83904403438437,0.157056073633299,0.725006277864679
"CCDC14",6.55250763632472,-0.835804497044045,-1.78485205710911,0.157247327468833,0.725006277864679
"INPP4A",4.21170005534321,0.901778206201321,1.86836743682398,0.15725294148727,0.725006277864679
"PLAUR",4.44238516648909,1.40499065184056,2.64816066158003,0.157282469816274,0.725006277864679
"GVINP1",-1.18007928579294,-2.49688976568616,-5.64467205564587,0.157306314982885,0.725006277864679
"MKI67",7.02080236397869,-1.03594319908609,-2.05045374496706,0.157316281412651,0.725006277864679
"FFAR2",-1.17905600441747,-2.4157269049956,-5.33588252705031,0.157595915884586,0.725809486681733
"GMFB",5.05989294293282,0.80670300267801,1.74920939550123,0.157618050772363,0.725809486681733
"RBM44",0.625481016505418,1.6414373056223,3.11976488140578,0.157744398216558,0.725809486681733
"MMP2",1.00276567967528,5.23530166029139,37.6688911436604,0.157784554023544,0.725809486681733
"MST1P2",0.439016990386717,1.35914291017676,2.56532730858265,0.157830176732352,0.725809486681733
"SULT1A2",-0.409913733313936,-1.56316663651018,-2.95501742268509,0.15795158451268,0.725809486681733
"PROSER3",2.35730194728846,0.978596835902499,1.9705479232566,0.157981599017012,0.725809486681733
"AUNIP",2.46329747486538,-0.838212883295772,-1.78783411708075,0.158026132955066,0.725809486681733
"TTC27",3.48976776870081,-1.0484115017516,-2.06825131833933,0.158039657327999,0.725809486681733
"RBFA",3.97349425883,-0.954227301658487,-1.93754162087758,0.15807870929924,0.725809486681733
"LINC00664",0.181807099025501,-2.17497884788535,-4.51579141033412,0.158157833017916,0.725809486681733
"FLJ31356",-1.45975309351753,2.34976749568965,5.09742094421046,0.158323995146919,0.725809486681733
"ZSCAN9",2.55737747674645,0.918539757969128,1.89020113391185,0.158418853772384,0.725809486681733
"H1FX",8.9342326302003,1.29062908294964,2.4463470453157,0.158439726349463,0.725809486681733
"DGKI",-3.25804705237133,-5.14281496611477,-35.3298315657884,0.158492971800085,0.725809486681733
"STARD10",1.82559700876331,1.4863866346495,2.80186342576328,0.158524297254753,0.725809486681733
"MAP1LC3B",6.95208459191193,1.02945717205989,2.04125606459948,0.15854951978836,0.725809486681733
"GDF11",3.04931915147744,-2.20150764940149,-4.59959759427839,0.15858349872396,0.725809486681733
"SMTNL1",-0.137640338789952,1.49575303687938,2.82011312763192,0.158592826075354,0.725809486681733
"DDAH1",-0.714596238693757,-2.29626883228416,-4.91185792766435,0.158696041232107,0.725809486681733
"TP73",-0.145716818018802,4.56370397407391,23.6489458862703,0.158784161062598,0.725809486681733
"NR3C1",5.288557040473,0.783071469455997,1.72079050509744,0.158813457462333,0.725809486681733
"IGFBP7",5.36320783594171,-2.09931253422614,-4.28505147242872,0.158965301211229,0.725809486681733
"DUSP3",4.52944998219028,0.928377834159612,1.90313490831488,0.158975369615315,0.725809486681733
"NBEAL2",7.83266553503206,-1.17459554535736,-2.25729589568003,0.159072693390375,0.725809486681733
"TSPAN9",0.577944475267357,-3.95632365078929,-15.5228725393529,0.159194198895383,0.725809486681733
"DNAJA4",4.95378066327608,1.60841256698317,3.04916150363438,0.159201484139606,0.725809486681733
"SPTB",6.4345514490592,1.61166276180397,3.05603859157548,0.159249224846232,0.725809486681733
"PLEKHM2",6.66808174352678,0.770296857768598,1.7056207063947,0.159320023264381,0.725809486681733
"PDP2",1.84046514128514,1.09300722962856,2.1331822514325,0.159321390019092,0.725809486681733
"SLC11A1",3.13497725287555,-0.70461187448531,-1.62970616905971,0.159340722021925,0.725809486681733
"HIST1H1C",5.24147496554641,2.25825642960133,4.78412945923719,0.159364481156431,0.725809486681733
"EMC3-AS1",3.15253416083334,-0.763389456851765,-1.69747397622636,0.159538970624364,0.725809486681733
"WASF1",3.85129449439797,-1.47311839460852,-2.77621325831617,0.159568519050238,0.725809486681733
"ERCC3",5.54333942111579,0.522559096489308,1.43650109888027,0.159604871255455,0.725809486681733
"A2M",1.22252282356432,-1.0710010790386,-2.10089065934545,0.159629071836771,0.725809486681733
"SALL4",-1.15087779168084,3.29460254563863,9.81237619123367,0.159633957239437,0.725809486681733
"MAGI3",0.30767212437537,-1.64322859830218,-3.12364087920253,0.159663826386424,0.725809486681733
"TMUB2",5.02435701167785,0.601249984086261,1.51703038720195,0.15983320667329,0.725809486681733
"MRPL41",3.73061039403023,0.688765798181165,1.61190397116982,0.159860474413883,0.725809486681733
"TMEM220",2.79008468977491,1.04966946039462,2.07005551755481,0.159924089150393,0.725809486681733
"SLC2A4",1.23606621513174,2.30479512353083,4.94097283337012,0.159949151653961,0.725809486681733
"LRRC8A",5.26009799978152,0.769083253156569,1.70418653027734,0.159987594190313,0.725809486681733
"IL2RG",6.24609004843509,-0.64506708873299,-1.56381200552479,0.159988328034956,0.725809486681733
"RTN2",1.22817225755081,-1.76877495470388,-3.40764478199034,0.160016232703164,0.725809486681733
"HIC2",4.03571383895013,0.690880750257197,1.61426871188019,0.160193614200063,0.725809486681733
"ABCA1",4.14511261077212,1.73798523862707,3.33569004499842,0.160194045101007,0.725809486681733
"APOPT1",3.14221275756746,-1.05224719404802,-2.07375749306119,0.16021434259905,0.725809486681733
"BTAF1",7.20619247406328,0.643511077162875,1.56212627308667,0.160313103311978,0.725809486681733
"SLC12A9",3.3328688164013,-0.826380925227259,-1.77323153575765,0.160377022109536,0.725809486681733
"FAM212B",2.73250749757082,-1.13633888549991,-2.19822473207025,0.160427625411451,0.725809486681733
"GALK2",2.43499521644707,-0.860001491704095,-1.81504018733134,0.1604512589226,0.725809486681733
"ACVR1B",3.24593373521276,1.01768653032387,2.02466964542401,0.160469424976436,0.725809486681733
"C21orf2",4.7046325856697,0.549792541418004,1.46387517653838,0.160484354390159,0.725809486681733
