"","DS_01_58500","DS_02_48905","DS_03_52613","M7_01_817151","M7_02_818438","M7_03_817389"
"SP100",6.50717323081949,7.08092512444204,5.41295928161326,6.68798681904139,5.36596366727468,5.36576366320852
"SP110",4.32588787571522,4.56965346342209,2.52448715344922,4.05580268647936,4.95019357515986,3.58287706466746
"SP140",3.3382426771442,-1.78271457930896,-0.469683767748585,1.29209133392889,1.20086447098574,0.667919187790825
"SP140L",4.76247733620023,2.92748410529446,1.11527873297257,3.6797651110161,3.86631688956727,1.39405775147268
"SP2",5.0029724546627,4.99787343318585,4.70153339234786,5.27819510781581,3.88851263568146,3.57929717439166
"SP3",6.83262851700609,6.76395295253402,6.58839526672066,7.01633314823987,5.45789158194155,5.96021931623607
"SP4",2.94466654114828,3.26167954004949,4.33267624438863,3.35487416770988,2.09879256172587,3.04798571872971
"SP7",-2.8249876717241,0.396609120135597,-5.42388007813546,1.84422998767856,5.21410704776659,6.270470641271
"SPA17",-2.08802207755789,-1.78271457930896,0.842906462559441,-0.847183454673242,0.426631619102847,-1.11935148822345
"SPACA6P",-0.0641753356035271,3.12700206037832,-0.900318122078447,-0.502047968624555,0.942552475394352,0.155270891885558
"SPAG1",2.63808252397654,0.816323106623914,2.29721911057173,2.33996796087967,-0.642410025326805,3.39201860619908
"SPAG16",1.90595413481434,-2.41074580192201,2.36402248125597,0.998645615198997,-2.855403748661,-0.00745860815254991
"SPAG4",0.344937329718212,1.14104983486395,2.63681585355209,1.1032345164762,0.0945555688394016,1.18384004408233
"SPAG5",5.17313259505768,4.71572402913147,7.11987677524043,5.95982328467702,5.29110707232707,6.41404104777571
"SPAG6",-3.67298457827905,-5.8701774205593,-3.8389175774143,3.14548700352827,1.82982287553358,-3.75161970372296
"SPAG7",4.62622344010823,4.54450781524791,4.14787256536809,4.88661057559936,4.66744523725998,4.35794980564773
"SPAG8",1.24349206615867,0.46967258232532,0.130708773542177,-0.384211478330697,1.01608151081632,1.23933515667403
"SPAG9",5.79665723896047,7.12293787911987,6.20045846717752,5.9324028166602,4.48525562032669,5.16425967511281
"SPARC",3.00790234244064,5.02236539608925,3.18714471917189,5.0354595946886,8.17206248804629,2.15045387558778
"SPAST",4.07788986137779,4.04121456728416,3.78800821641054,4.48349121827991,4.27106608239247,4.3474650571689
"SPATA13",5.58015379141224,5.21396659005584,4.78435428020433,4.79901034572507,3.45830383942139,3.10387173937891
"SPATA16",-5.99491267316641,-5.8701774205593,-3.8389175774143,2.21482620760218,-0.206310910520131,-6.07354779861032
"SPATA2",4.90972194850174,5.14454050930071,5.14122200022485,3.71979621214254,3.05367109420939,4.43919266419318
"SPATA20",5.23570825996345,5.70394301445044,5.00970536301503,1.20075102239046,3.54159016132723,2.92926721699673
"SPATA24",-0.162022659001671,0.0124656288025371,-0.668992575971992,-0.564783723972518,0.761980229752531,-0.240657784445581
"SPATA25",-0.112269623804572,-0.51262541594122,-1.17595256469187,-2.88671181885988,-0.0480488266033988,1.64755139009686
"SPATA2L",0.773271651610513,4.27829916161897,3.89579204281153,1.41096872978081,1.51171311999261,1.51890923865776
"SPATA31C1",-1.04071636277954,-5.8701774205593,3.11915174211978,1.41096872978081,-2.855403748661,-6.07354779861032
"SPATA33",1.01631458225684,0.950001541855884,3.3737814477183,1.67807279992365,2.51488736778776,1.92080563824854
"SPATA5",1.64171194737724,1.36822731876577,2.5704733587234,1.88000111870038,2.37516260412115,2.7176150899447
"SPATA5L1",2.88467057644637,3.17694649155472,4.57188707274234,2.65416961339716,1.92833861617465,3.34219396967977
"SPATA6",1.03851032837104,1.2487636521642,1.34430424664147,0.862226416972402,0.505343595116887,0.0349766581678469
"SPATA6L",-0.95051855380796,-0.82578330120085,-1.51698948252694,-0.0342690072737376,0.285077474888827,1.53378251513929
"SPATA7",1.50493321391679,2.14663086712725,1.58734717728779,0.451157819896504,1.37865159020103,2.46948402164492
"SPATA9",0.0711765172913592,-1.78271457930896,1.81452466118962,-0.0342690072737376,-0.957283362680216,0.526365043576805
"SPATC1",-0.0641753356035271,-2.41074580192201,-1.17595256469187,-1.19865582517462,-1.45685437217073,4.72654318901467
"SPATC1L",3.70031561832934,0.279569698945378,1.92484807609562,-2.3561971021611,2.2126416387621,1.98714813307723
"SPATS2",2.99660917290928,4.53176870341723,3.82641833977087,4.33675363714179,4.65455115404398,4.95366708654951
"SPATS2L",0.850577377777962,1.14104983486395,0.304040376427739,1.79511222111387,0.343376115453494,1.75300068868059
"SPC24",1.95345455841826,1.80930267894614,3.74353806769628,2.45511583346519,2.27387926828396,2.65096605450963
"SPC25",0.448030822682315,-0.315588568881667,1.97699935814672,2.546989524684,2.70475536105958,2.2971396081969
"SPCS1",5.11034110653447,5.2059701074632,5.18252513456232,4.7057452184082,4.88053684010444,4.52543517242577
"SPCS2",2.68104435977534,3.11566451644404,3.62868797266869,3.61401942881625,3.57238524817008,3.21416458093913
"SPCS3",6.92003298287391,6.64822985611206,7.41433900236685,7.21000333562866,6.67473653126057,6.18236595072747
"SPDL1",3.29279970638304,2.73344892442689,3.11915174211978,3.1307152528983,4.04601171688136,4.02580001179287
"SPDYC",-3.67298457827905,-2.70025241911699,0.598487734892994,2.58360811592015,4.23494930064956,-6.07354779861032
"SPDYE3",1.16495866361198,-0.660724054930354,-0.21442671250651,0.133187738577825,1.20086447098574,1.29277441563549
"SPECC1",4.64984491934984,3.93233894456192,6.63174129664625,5.3124151866992,4.76264798956121,4.94951345112501
"SPECC1L",3.88620128750868,4.76735313096601,3.29379634493094,3.63859147119356,3.8208739188061,4.70699196886164
"SPEF2",1.90595413481434,0.729735421627824,0.458762971226381,0.451157819896504,2.06454299977296,1.76565598948662
"SPEG",-1.24002517100294,0.279569698945378,-2.25395507669315,-1.41278063052747,-0.248746176840528,-1.98608495735998
"SPEN",6.6572600803433,7.36389153062378,7.58472361766155,7.24814228343709,6.26801226125197,6.09104491810204
"SPG11",5.82964835680387,6.05648920878798,4.8534073219949,5.11015393041599,5.54120103252086,6.05541315224538
"SPG20",4.69421173174684,5.79737768648183,5.49721700997133,4.69908533334009,5.0144003744355,4.88427976222342
"SPG21",4.93360570209148,4.67382102957524,4.26437023099772,4.24142574741682,4.85821709047582,4.93977487481513
"SPG7",6.32221725321813,5.83156221811505,5.35993668118472,5.05254088305308,5.64625252269903,5.71964906045062
"SPHK1",2.89078370017298,3.25135609678073,5.57823169834439,3.54884269775948,1.05148684694752,-0.581694702280648
"SPHK2",1.45629843866592,1.95637106673161,2.21274454240819,0.998645615198997,2.9496072329283,3.10884655479421
"SPI1",6.65052060199785,6.53363351122672,5.37621090948953,6.34770647128356,4.70406025382335,3.51703925130471
"SPIB",-0.112269623804572,-1.01219642543173,-0.780023888360735,2.16736485389591,1.16898040996596,-0.401122456638827
"SPICE1",3.55005175962282,2.70346976693402,3.95766287304912,3.55254191783979,3.83364121487998,4.59799326810156
"SPIDR",4.36373852772647,4.16736953340287,4.14026941185027,3.96156335851103,4.60179055491294,5.37611673986587
"SPIN1",5.65299540111539,5.59895559927029,4.98657127336853,6.28738161957913,5.27059668429466,6.87024902098847
"SPIN2B",0.923950564108181,1.36822731876577,1.95982421433859,1.02017877674864,1.77792177362155,0.301491632736602
"SPIN3",3.63262121130638,-1.34661546450229,-0.294597061190494,1.89173041128249,2.65383142589691,1.81519545028794
"SPIN4",4.00367775657892,4.57793888485016,5.21726851927577,4.29981514991956,4.15785547194448,5.31823280740284
"SPINK2",3.0684824081221,5.64009225033887,4.83232861039193,-0.771234601439944,-3.5074804452407,6.70185672089366
"SPINT1",0.512881967032283,-1.96328682495079,-2.61652515607786,0.0931102992024898,0.865073722716634,-0.292188085085663
"SPINT2",5.20414615048661,6.2503844758836,6.87618643182186,6.69260411872013,7.2849612737659,7.43387522048791
"SPIRE1",0.825266289248775,-1.96328682495079,-1.72344035999437,0.0518876364759768,1.06886892517575,2.87773691635665
"SPN",7.74349630264741,8.09443419792189,6.24189995019402,7.59654414502539,8.51106749663095,8.24929577896861
"SPNS1",5.32306514924071,5.72274673506833,4.91708268611624,4.95249196923706,5.56359878226099,5.36887739472129
"SPNS2",4.36153929705534,8.00124658188381,2.71054624208547,3.84573829418383,1.99350366284111,4.2268047617179
"SPNS3",4.50791913090033,5.81676075111108,5.25295852833869,3.17458436040899,-2.06690785385471,-1.82562028516674
"SPOCK1",-5.99491267316641,0.898006904217622,-3.8389175774143,-6.05663682030219,-2.40794477168978,3.57211063379839
"SPOCK2",6.20199676937472,5.33866657017531,4.16295970982637,6.42944398234978,2.56474788231448,4.2427337331359
"SPON1",0.154834446338269,0.539213515578398,-5.42388007813546,-1.66431939752343,-1.79127341124129,-1.98608495735998
"SPON2",2.97950191663911,4.3429267990826,3.36728281041956,0.885877685037048,1.62180257170427,0.266302204274302
"SPOP",3.70031561832934,4.63265438350744,4.0086618222528,4.09691521140592,4.71789916128841,4.41730307812998
"SPOPL",4.60034480828262,4.60454252596718,5.12397842792296,5.89864982522228,3.35582088182014,3.43226375530927
"SPP1",1.88160427339859,-5.8701774205593,-0.780023888360735,2.77308591478387,-1.36063905691143,0.0761993208943598
"SPPL2A",4.17375944496582,4.58617699454898,4.17417242202614,4.08929532551832,3.51012337323022,4.20838222834512
"SPPL2B",6.54060572460225,7.05704498216534,6.03708768443496,5.65115367522663,5.1430584700164,6.15617229462709
"SPPL3",4.47167366455283,4.95875240709218,4.27829260723009,4.98433777851511,4.19196807049735,4.36835890593192
"SPR",-2.53548105452912,-5.8701774205593,0.765944480744557,-1.41278063052747,2.49573626744285,2.67799626047878
"SPRED2",0.113611783611756,4.06203733140908,3.3074389528896,2.77308591478387,2.76997302050606,-0.647283043908224
"SPRN",0.344937329718212,-0.915981110172429,1.42160997280891,1.1032345164762,1.53691367411776,2.43820485515706
"SPRTN",4.2565697374538,3.67864448789945,5.75665072920902,3.14057987280786,1.71307062927158,2.49250623956077
"SPRY1",4.33488366505429,5.09054857427975,2.45263686842954,5.29153804723336,4.36552415621541,4.84158465034033
"SPRY2",4.69770282852817,5.76961547272001,4.58034038818274,2.34850464283415,2.29618943000905,4.17556565410341
"SPRY3",0.544246137941618,0.46967258232532,-2.25395507669315,1.20075102239046,0.740447068202889,2.52264195753409
"SPRYD3",2.34047768152751,2.93395360062401,2.83821476723472,2.15768230049857,3.10090640099179,1.81519545028794
"SPRYD4",3.19738014130435,2.81281716312238,2.52448715344922,2.59799920822578,3.31997568287342,2.81823590460799
"SPRYD7",3.0467464784708,2.0063395260057,2.53612185393262,2.20545802506799,2.18899037069745,2.15045387558778
"SPSB1",-0.322487331194918,2.87465641694024,0.304040376427739,0.737779046047914,2.46324176223706,-0.944264781665356
"SPSB2",0.947601832172827,2.3634422562004,0.130708773542177,0.711547504474734,1.58603144068245,1.79063834604396
"SPSB3",6.21849536769192,5.95279166989398,6.15967285233102,5.50130546648526,5.04984648856626,5.3812655499022
"SPTA1",7.20307186020919,6.82787606360423,9.41310717196628,7.58055407376637,6.93383347242484,1.54850402084605
"SPTAN1",5.68588636140657,7.6212999250088,4.7671791363962,4.92421678607754,4.76398258266368,7.47779998450746
"SPTB",6.17720225936672,6.1587646227631,9.44682177036691,7.10779876576242,5.45376251489607,4.26295876119993
"SPTBN1",6.00825383349875,7.50391112658708,7.313578540435,7.28474300828608,4.52200399245042,9.2836261637828
"SPTBN2",3.274214005983,1.61363835670495,3.72332484680677,6.13596422940976,4.61071907257525,0.0761993208943598
"SPTBN5",1.62713914628996,-0.660724054930354,-1.17595256469187,0.976786181235258,0.314521252781309,3.48678503560212
"SPTLC1",4.75579431305854,4.87381544050087,4.83468595575447,5.18117065342094,4.92655199670064,4.72977612043117
"SPTLC2",5.94870102844763,7.05667449037057,6.38226672518506,6.48179464264781,5.81927003310351,5.17141059454081
"SPTLC3",0.691587854016805,0.46967258232532,-0.379485958777007,-1.01224270094374,-6.3148353672983,2.22566021977696
"SPTSSA",2.68808191051527,2.47411848735651,2.45263686842954,3.04402551870301,4.12083489363825,3.09887971003516
"SPTY2D1",6.27975666890744,5.74683080709266,6.09034083122267,5.9867322936555,4.01943791800889,6.46488366433968
"SPX",-5.99491267316641,-5.8701774205593,-3.1019519832481,0.0931102992024898,2.67100656970504,6.0669624737579
"SQLE",3.07922878958609,2.72601233558511,4.08193147578413,4.01079754045433,5.17551413844099,4.72977612043117
"SQRDL",4.40916446307482,5.48792428688154,4.51422924808378,2.96850274197632,2.81186910554489,1.50388102942543
"SQSTM1",7.00913218667102,8.23040279548923,9.04315225359384,7.60681009783041,6.55610723935107,5.59755092713814
"SRA1",4.35713075262902,4.58000282660545,5.25647944537825,4.32382424478678,4.19987868684019,4.27628629284692
"SRBD1",3.53060813592866,3.91282078836111,3.11139529848534,3.28543784769695,3.66387509180806,2.7176150899447
"SRC",2.90896917256977,5.34959613033357,1.01906341771327,3.82753369880624,6.25145656270957,1.08632353816807
"SRCAP",6.74296840369137,6.348083078238,6.67250565631719,6.78669541591538,5.98007251365535,6.44976911370243
"SRD5A1",1.94172526583616,-0.0888177070346445,1.20547654194415,1.85625251592777,2.11561718436723,1.48869462561075
"SRD5A3",2.68104435977534,3.66704097997929,2.77087677628679,2.21482620760218,3.2223830332403,2.64412862445607
"SREBF1",5.40436525134255,5.86749244261815,8.98013051159681,6.68208880219123,5.06291742772392,6.27268889277993
"SREBF2",6.02085081420347,6.4486477998404,6.76439967382868,6.62833090484168,7.0018704241307,7.66443887349295
"SREK1",7.14159788762723,6.702759604458,7.6035076159173,8.09255457679715,6.28065523930934,6.9710170842023
"SREK1IP1",4.50592920639052,3.77548101184941,3.09575617470775,4.50274027022449,3.59355725347545,4.34956811153678
"SRF",6.09022778853535,5.95914891528236,7.75618446633153,5.82026377073811,6.05884546611331,5.84568798741802
"SRFBP1",3.39525628303377,2.58514979974526,2.71054624208547,3.20780577992441,2.32540956892405,2.11132754429796
"SRGAP1",-0.380202829051205,-0.197752078587809,-0.565899083007888,0.172181870193689,0.505343595116887,1.50388102942543
"SRGAP2",3.49894277607441,4.45062312832233,4.95658098695351,3.90191589512882,4.21752055799055,5.37198442041799
"SRGAP2C",-0.568647918464315,0.729735421627824,1.34430424664147,0.172181870193689,-0.384098029735414,0.746631163804865
"SRGAP2D",-1.90744983191607,-1.22632123078458,1.11527873297257,-1.41278063052747,-1.79127341124129,0.155270891885558
"SRGAP3",1.73979694705943,-1.62224990711572,-0.379485958777007,-0.328716365738993,-0.125010808418283,6.20286744328236
"SRGN",7.30386590778924,8.62586492472084,8.20581804864261,8.83633282218626,7.23217963359629,5.69422285016638
"SRI",5.10509255125631,4.66606979512882,5.52521707759375,4.95808110955782,5.09402506872646,4.19674752786172
"SRM",4.68016224721903,3.23573108801185,5.07097550635574,4.05840682985952,5.09402506872646,4.53470702336759
"SRP14",6.93193923776346,7.10906912390935,7.39689722328363,6.7874804492858,6.72047924252609,6.88627306097043
"SRP14-AS1",-1.04071636277954,-1.11528991839584,-0.668992575971992,-0.927353803357226,1.21654609321801,0.230232949566781
"SRP19",4.82127100826593,4.28337461114881,4.59153497425123,4.90986863160355,4.2252926712838,4.3474650571689
"SRP54",4.47574620089414,4.41868865360652,4.51716752820512,3.8961044268843,4.64589062754076,3.87919344857617
"SRP68",5.10246109582381,5.53655906213242,5.23878829738208,5.55392668362285,5.22286838060934,5.17615825835938
"SRP72",6.74170065752816,6.73877039400621,6.31632231063244,6.81699953620586,6.16570241580354,6.99068973236104
"SRP9",5.65029540960827,5.430747070417,5.58384803649679,6.27231854147914,5.82375642733922,5.94012381544831
"SRPK1",4.57589176455808,5.4590583211745,5.58944259528999,5.59037181813945,5.39812145439925,5.05251131746036
"SRPK2",3.61056684489526,3.67864448789945,2.58174447105842,4.66702412410779,4.08497659202738,3.28620176171201
"SRPK3",-0.709510454304165,0.816323106623914,-0.21442671250651,-0.275277106777533,2.07318191804683,2.25288168851198
"SRPR",7.24035365959045,7.29488658543941,7.28283176684525,6.27623891085048,5.64625252269903,5.79720220473579
"SRPRB",4.08856665416543,2.90789970897605,4.54046078965696,3.62460159147561,4.31543175772847,3.80143354904345
"SRR",2.04400631612589,1.20663817649153,1.58734717728779,1.50560560391888,1.29249494645131,1.63381133347056
"SRRD",3.15737216914017,2.61766261326375,3.36075476742206,3.52644594720074,3.5227925658731,2.76880254480349
"SRRM1",6.98039794489032,6.50459039353352,7.35399164169771,6.81507594253303,5.54818934293859,6.55785665011815
"SRRM2",9.63913259270683,9.2323314501723,10.2815093199136,9.8644835188911,9.39141780687831,10.3347321794666
"SRRT",6.80618938397988,6.3786396387192,8.31748156745728,6.96555758145844,7.07546796183924,7.19806112554142
"SRSF1",6.35630264868919,6.26392797984251,7.50037572276579,6.65610510677354,7.53544915765772,7.11889914171294
"SRSF10",7.74032600755195,7.40055590471412,8.34005843396022,8.19403169971768,6.83030072098346,7.65893764646158
"SRSF11",8.15665888567092,8.09803936014251,8.41581581183237,8.51351536425364,7.49984722666027,8.05226923422447
"SRSF2",7.7271477070756,7.37016672607211,9.67780840359397,7.51641858940651,7.65769574980437,8.44921761305358
"SRSF3",7.26527180415976,7.56353841012907,8.83608380923984,8.37113432363859,7.82351643814447,8.1205164698342
"SRSF4",5.99057352593822,6.07709423190104,6.8756141608739,7.08467206544977,5.95282917020282,6.08032085661292
"SRSF5",7.98048751711528,8.15504867313569,8.65218391950223,8.08459222400196,7.78820650622534,8.33245785234274
"SRSF6",8.4353438468335,8.83432066636895,8.85333466227637,7.7767474537053,8.08637749361753,8.56991385029557
"SRSF7",6.52791402675939,5.60403551663464,9.163956025983,6.59643215627774,6.98193748040753,7.50612169736893
"SRSF8",5.67441533122949,4.79249095495824,5.63614027637239,5.03941941887875,4.95370663300182,5.13773214887169
"SRSF9",4.91423037417348,4.76554069977174,4.63816605958503,4.69239456173801,4.69289274733395,4.66200822530121
"SRXN1",3.82366950431445,4.42788514715971,6.65727044313641,3.60335907212779,3.55089790355346,0.155270891885558
"SS18",5.38717091697555,5.1965845118276,5.17324135065411,6.44544908368371,5.70440784930531,5.78715123400166
"SS18L1",3.40809935040858,3.80401484758638,3.34760939136514,2.67468221072287,3.33082306511041,3.90516266049603
"SS18L2",3.78152035927832,3.4129109324647,4.81093735298186,3.16977537248659,3.15887038232112,1.97630075084024
"SSB",6.12435271000937,5.50865929265131,6.60368040411332,6.3294951170128,6.11221552585258,5.53609267582649
"SSBP1",5.7042259521095,5.02993464241815,5.12397842792296,5.07971352115196,5.04984648856626,4.59089948593765
"SSBP2",5.39579369970636,5.20195518360793,3.76347199506504,4.46004812900742,4.43921700023062,5.3542888048482
"SSBP3",5.22243923210392,5.36044351257056,6.50352753481357,6.04501062972857,6.16570241580354,5.69339514214546
"SSBP3-AS1",0.71933284449971,-0.0888177070346445,1.26262044904776,1.42717895696206,0.865073722716634,1.47334666127731
"SSBP4",4.20843532981335,4.8788539614809,6.01335182290402,4.89391907674532,5.75763224094356,5.88898676490095
"SSFA2",7.27727968847822,7.74878155829026,7.0005486859023,8.09731097994347,6.37625381893823,6.3953307552091
"SSH1",5.79258182653035,6.86854820193412,4.01698908947541,5.88624417685685,5.35005630198779,5.03432311566929
"SSH2",5.91385520968278,6.35171174091196,3.93586948218687,4.80986939192401,3.87868999320292,4.64155621062585
"SSH3",4.17876446313701,5.55661147403626,3.6820284304357,2.8652041167723,4.54547568762118,5.1255110250427
"SSNA1",4.45320363224305,3.91935622441106,5.30828734752792,4.78963709104771,4.77063709188298,4.81291089709338
"SSPO",-0.865629656221447,0.396609120135597,-1.72344035999437,1.75714437091484,0.192959272900396,3.90801948329269
"SSR1",6.50019283684137,5.92788929980376,5.4441707756097,6.41478437612267,6.7108233056452,6.50175507646307
"SSR2",7.07671727898683,7.01074529002724,6.4961005169135,6.54118296834331,6.5740980978361,6.22136008234333
"SSR3",5.45681359490809,6.2176168842286,5.74416519008863,5.00067805748051,5.6534714271325,5.00527015135166
"SSR4",5.97123224017919,5.91650061333135,6.51091651404294,6.22152221113505,6.33239818267874,5.96571399573073
"SSRP1",6.62232519157969,6.1386013277212,7.78876828968079,6.88789223889658,7.03844932384477,6.74483465643083
"SSSCA1",2.64533226305593,2.73344892442689,5.23878829738208,3.45709077565025,3.35582088182014,3.01656462105397
"SSU72",4.7921736513852,4.40011790591274,4.50833467383293,4.94406744870905,5.06183269455937,4.7852103013251
"SSX2IP",4.63899073618211,5.05537701931425,6.28132029992766,5.9702323849612,4.77593868734245,0.959875202927128
"ST13",6.79482472790073,7.54516823871602,7.07770834479693,7.17413419813766,7.013418806114,6.87317575213728
"ST14",1.3714095410794,0.15219039246915,0.409009936029281,2.57635837684077,0.0250146355863246,0.116276760269695
"ST20",0.233906017329468,-1.34661546450229,-1.96444845949816,0.00945237015558027,0.783196715662226,1.619939158889
"ST20-AS1",0.634443946913196,1.40594698471493,0.190829765979748,0.711547504474734,-0.248746176840528,0.892236486051765
"ST3GAL1",5.92506792188255,7.19776105587676,3.50981057681677,4.6166722552595,4.87807385181371,5.66749777839952
"ST3GAL2",4.64080544716463,5.81413289056504,4.41689784545959,5.07971352115196,4.81766436233021,4.46075508384431
"ST3GAL3",3.74148925815188,3.06940179375539,3.32095375936409,3.3463752032728,3.70336481151493,4.45295144052624
"ST3GAL4",4.30772625062114,5.93274277802597,4.78435428020433,2.36542794587062,3.36991325312333,7.7381279267298
"ST3GAL5",2.49292736065664,3.86960318921396,-0.565899083007888,2.39869040000237,1.41987425292754,-0.715995793992239
"ST3GAL6",3.51089888075318,3.02766803544621,2.02733103369687,1.0829145320966,0.0945555688394016,-1.54998584255331
"ST5",-1.4713507171094,-3.0628224985017,1.85224432713878,1.0829145320966,-0.642410025326805,0.230232949566781
"ST6GAL1",3.9636400422646,3.28210742174728,3.57329940280216,4.47766606215244,4.8557156680184,5.32999687959169
"ST6GAL2",-5.99491267316641,-5.8701774205593,-3.1019519832481,0.482521990805839,1.9187843094614,-6.07354779861032
"ST6GALNAC1",1.56732975105466,2.71853721502296,4.31927131597704,0.172181870193689,-0.586914912735101,-6.07354779861032
"ST6GALNAC4",3.48688675849934,5.57017269864126,6.40861440620065,4.55161800167572,3.40455345364378,2.01920934230953
"ST6GALNAC6",4.61887679130617,5.60808661102242,5.53973853930851,5.71113382847451,5.26871756316818,2.55216104445414
"ST7",3.22667444809839,1.22785466240122,3.87761611684709,3.65932516995295,3.33082306511041,3.92221935226748
"ST7-AS1",1.20475967166995,-0.378324324229629,1.95982421433859,1.12327226971274,1.18501051978491,2.72411372724344
"ST7L",2.14974556966547,2.86114161046576,3.3074389528896,2.23338202663043,3.33800960570368,3.79835743904886
"ST8SIA4",4.37686397117151,3.51999153564088,2.33767115430902,3.55254191783979,2.64806063803896,3.60417184303069
"ST8SIA6",-0.63736066854833,1.2487636521642,1.7757922667009,1.14303552453417,3.38733731806725,2.85423016347202
"STAB1",6.07218551258197,6.72064351037122,6.74447864908843,3.13565599416857,4.42241197572944,4.84903660410334
"STAC",-4.40995017244526,-4.28521491983815,-5.42388007813546,-0.927353803357226,1.59805396893166,4.95504897845679
"STAC3",3.28817567985759,2.99710131915036,2.76099526477282,3.11579068834329,3.79760413948325,2.65096605450963
"STAG1",4.65882810554016,4.62467816393189,5.09673860242082,5.34903651197967,4.84692637600638,5.23649688103718
"STAG2",6.55703585742658,7.20178765239473,6.72998857708778,7.1958807874601,5.93635113622604,6.19060154111301
"STAG3",1.3360042049482,0.15219039246915,-1.17595256469187,1.83210642859607,-0.337555443798384,3.78287773001521
"STAG3L1",1.43971555447031,1.09560686410278,-0.138477859273212,0.572719799777417,-1.02943314843605,0.937679456812932
"STAG3L2",5.54473083307162,4.18103152035546,3.22357834831946,3.64553586506336,3.06237516309025,4.57301091154423
"STAG3L3",3.76829969364799,3.31717465264119,1.08391456206324,1.71815023929898,1.36464473220715,3.18148077120841
"STAG3L4",4.35713075262902,3.56236447982895,3.75851427526907,4.56633012448832,2.90191049089701,3.62515686816002
"STAG3L5P",0.0711765172913592,-0.584775201697056,-0.780023888360735,0.00945237015558027,-0.760246515620663,0.0761993208943598
"STAG3L5P-PVRIG2P-PILRB",3.10574966583879,2.79870756370694,2.82878535431479,3.20310644338859,3.73092429408438,4.94812624424805
"STAM",6.05527609443002,6.52936754606813,5.89861145946201,6.99542171432471,5.23543043957044,4.67548358342988
"STAM2",3.57304340224905,3.74269107673174,2.33767115430902,3.78414110329286,3.44505281592353,3.77976175679335
"STAMBP",4.33263997091483,5.08329154166954,4.08984751781698,3.87262158833478,5.05421663970309,4.71190466954822
"STAMBPL1",1.85683636824964,0.279569698945378,-0.668992575971992,0.629863706881026,1.32178925324535,1.39405775147268
"STAP1",4.35270869540172,3.48076176098713,1.95982421433859,2.97403031594475,3.59355725347545,2.75617493647574
"STAP2",-0.95051855380796,-1.62224990711572,-0.21442671250651,-2.3561971021611,-0.165088247793618,3.45197301048475
"STAR",2.02189561452014,2.49176635317594,3.97486361380273,0.210149720392709,0.555529352285104,0.6406977190558
"STARD10",1.50493321391679,4.37893603215442,1.81452466118962,1.44320906678101,1.65670818665247,0.155270891885558
"STARD13",-0.380202829051205,-2.70025241911699,-3.8389175774143,-1.66431939752343,-0.125010808418283,1.64755139009686
"STARD3",5.01561543272007,5.58976642781563,5.18990938633712,5.24657312864258,4.9929346645924,4.77585730233744
"STARD3NL",4.6748582153591,5.40652859933313,3.90479484919249,4.82677016608618,4.97345397488267,4.78365567289784
"STARD4",3.63626438253756,0.605556010407094,5.39230360329688,5.13133377168201,4.46077491346124,4.8068010095457
"STARD4-AS1",4.2278822297017,1.18510501494189,0.130708773542177,2.32274154676907,2.82727169000425,4.22909112517723
"STARD5",1.31797028211794,2.46521293413462,4.85573050291702,1.1032345164762,0.426631619102847,2.58823029916167
"STARD7",6.4901618905322,5.63315143606736,5.36320624641616,6.25425992849552,6.15861672165393,5.40370452532763
"STARD7-AS1",2.36703110056883,1.79515849662587,0.915969924749165,1.39457429153014,1.65670818665247,1.89799575534045
"STARD8",0.512881967032283,4.55713542357566,2.75104560436522,4.40586545229507,4.8644517373477,4.0698354153795
"STARD9",4.52962904186944,2.456252066563,2.35090698146571,3.16010903789311,2.12395648527996,3.79835743904886
"STAT1",5.96978918425403,7.28606369867645,4.51422924808378,6.09088612404855,6.27223890990271,5.71720795150799
"STAT2",6.05255210015201,7.00921437592588,4.69894791667221,4.68229986137395,5.7312654777305,6.25876853158889
"STAT3",6.44413900742532,7.58090487346492,6.0854000899524,7.2718978693546,6.99478308898477,7.13025900387749
"STAT4",4.54715186911703,5.3411025269227,0.879900670041643,2.49410996508105,2.28879097768789,1.23933515667403
"STAT5A",7.34785649975197,7.77491805283774,6.21591281514385,8.21314733944538,7.40251975476661,5.7114959161694
"STAT5B",7.06527660529701,7.453581059147,6.11188129985119,6.62306318546706,7.11444059462615,6.49512089477018
"STAT6",6.85234046515443,7.07215380395127,5.60609726845412,5.88184011836416,6.41923912412974,6.61141992653355
"STAU1",5.38933144907667,5.99129725456647,6.96816896122872,6.7557410684647,5.432098769074,6.30555976695083
"STAU2",4.41341706760098,3.06351323439293,2.93806369559978,3.65589018013763,4.30630074597634,4.66876163747368
"STEAP3",3.22183318502889,1.22785466240122,5.88730058191789,4.44420505925474,4.04820426295821,3.6389792018295
"STIL",3.28353678505407,2.81982055086014,5.07097550635574,4.59889390285345,4.21752055799055,5.12428319940187
"STIM1",5.89725063669555,6.3298015870566,5.25823668681461,6.01650056280819,6.96433990219718,6.26991554505758
"STIM2",3.53451788097974,3.346568437636,2.54766347581531,4.75313130840822,3.54159016132723,4.94534782251133
"STIP1",5.12985486265606,5.38307915922185,6.6612603835663,5.81257143024863,6.85712325177882,6.11473195335382
"STK10",6.8589816400812,7.05778568044416,4.3850840967838,6.07746858009962,6.31429353672987,6.43151939462156
